incident_id,category,sub_category,priority,created_at,resolved_at,assigned_group,description,user_department,resolution_time_hours,hora,dia_semana,es_fin_de_semana,priority_ord,cluster_kmeans,cluster_dbscan
INC-000106,Correo,Retraso,P3,2025-10-25 08:46:34,2025-10-27 00:09:20,Sistemas N2,Correo: Retraso. Prioridad P3. Usuario de TI reporta problema. Atendido por Sistemas N2.,TI,39.379444444444445,8,5,1,3,3,3
INC-000107,Base de datos,Conexión,P3,2025-10-15 10:28:34,2025-10-16 16:12:18,Aplicaciones N2,Base de datos: Conexión. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Aplicaciones N2.,Finanzas,29.72888888888889,10,2,0,3,6,2
INC-000108,Almacenamiento,Rendimiento,P4,2025-12-07 11:03:34,2025-12-11 04:59:06,Infraestructura N3,Almacenamiento: Rendimiento. Prioridad P4. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística,89.92555555555556,11,6,1,4,1,18
INC-000109,Aplicaciones,Tiempo de respuesta,P3,2026-02-08 02:21:34,2026-02-10 02:46:26,Aplicaciones N2,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Aplicaciones N2.,Atención a Clientes,48.41444444444444,2,6,1,3,4,23
INC-000110,Seguridad,Accesos,P4,2026-01-02 04:24:34,2026-01-06 03:08:43,Base de Datos N2,Seguridad: Accesos. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes,94.73583333333333,4,4,0,4,5,10
INC-000111,Almacenamiento,RAID,P3,2025-10-13 00:48:34,2025-10-14 21:32:18,Sistemas N2,Almacenamiento: RAID. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Sistemas N2.,Marketing,44.72888888888889,0,0,0,3,1,32
INC-000112,Correo,Retraso,P3,2025-10-03 02:49:34,2025-10-04 19:09:07,Soporte en Sitio N1,Correo: Retraso. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones,40.325833333333335,2,4,0,3,3,3
INC-000113,Almacenamiento,RAID,P2,2025-10-03 03:16:34,2025-10-03 16:52:14,Sistemas N2,Almacenamiento: RAID. Prioridad P2. Usuario de Finanzas reporta problema. Atendido por Sistemas N2.,Finanzas,13.594444444444445,3,4,0,2,1,32
INC-000114,Seguridad,Phishing,P4,2025-12-29 01:19:34,2026-01-02 04:07:19,Sistemas N2,Seguridad: Phishing. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas,98.79583333333333,1,0,0,4,5,11
INC-000115,Red,Caída de red,P3,2026-01-25 12:50:34,2026-01-25 22:39:38,Sistemas N2,Red: Caída de red. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Sistemas N2.,Operaciones,9.817777777777778,12,6,1,3,7,14
INC-000116,Almacenamiento,Espacio lleno,P2,2025-12-13 06:30:34,2025-12-13 17:39:28,Service Desk N1,Almacenamiento: Espacio lleno. Prioridad P2. Usuario de Marketing reporta problema. Atendido por Service Desk N1.,Marketing,11.148333333333333,6,5,1,2,7,30
INC-000117,Seguridad,Phishing,P1,2025-12-15 00:54:34,2025-12-15 06:07:10,Service Desk N1,Seguridad: Phishing. Prioridad P1. Usuario de Marketing reporta problema. Atendido por Service Desk N1.,Marketing,5.21,0,0,0,1,5,11
INC-000118,Aplicaciones,Actualización,P3,2026-01-09 09:45:34,2026-01-11 04:04:45,Infraestructura N3,Aplicaciones: Actualización. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Infraestructura N3.,Finanzas,42.319722222222225,9,4,0,3,4,6
INC-000119,Red,Lentitud,P2,2025-09-05 02:09:34,2025-09-05 12:02:34,Redes N2,Red: Lentitud. Prioridad P2. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing,9.883333333333333,2,4,0,2,7,17
INC-000120,Virtualización,Snapshots,P3,2025-12-08 06:21:34,2025-12-09 16:03:08,Aplicaciones N2,Virtualización: Snapshots. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Aplicaciones N2.,Atención a Clientes,33.69277777777778,6,0,0,3,0,28
INC-000121,Impresoras,Conectividad,P3,2025-10-07 09:15:34,2025-10-09 16:50:44,Service Desk N1,Impresoras: Conectividad. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Service Desk N1.,Finanzas,55.58611111111111,9,1,0,3,8,13
INC-000122,Base de datos,Conexión,P3,2025-09-28 07:06:34,2025-10-01 03:46:11,Redes N2,Base de datos: Conexión. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Redes N2.,Recursos Humanos,68.66027777777778,7,6,1,3,6,2
INC-000123,Hardware,Laptop,P3,2026-02-07 08:32:34,2026-02-09 04:01:28,Seguridad N2,Hardware: Laptop. Prioridad P3. Usuario de Logística reporta problema. Atendido por Seguridad N2.,Logística,43.48166666666667,8,5,1,3,2,16
INC-000124,Base de datos,Conexión,P3,2025-10-26 10:57:34,2025-10-28 08:03:46,Aplicaciones N2,Base de datos: Conexión. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Aplicaciones N2.,Marketing,45.10333333333333,10,6,1,3,6,2
INC-000125,Almacenamiento,Espacio lleno,P2,2026-01-22 08:44:34,2026-01-23 00:51:12,Aplicaciones N2,Almacenamiento: Espacio lleno. Prioridad P2. Usuario de Marketing reporta problema. Atendido por Aplicaciones N2.,Marketing,16.110555555555557,8,3,0,2,7,30
INC-000126,Correo,Adjuntos,P1,2026-01-27 02:00:34,2026-01-27 08:20:58,Soporte en Sitio N1,Correo: Adjuntos. Prioridad P1. Usuario de Recursos Humanos reporta problema. Atendido por Soporte en Sitio N1.,Recursos Humanos,6.34,2,1,0,1,3,31
INC-000127,Base de datos,Bloqueos,P2,2025-09-26 11:21:34,2025-09-27 06:27:27,Soporte en Sitio N1,Base de datos: Bloqueos. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Soporte en Sitio N1.,Ventas,19.098055555555554,11,4,0,2,6,12
INC-000128,Base de datos,Backup,P3,2026-02-07 03:46:34,2026-02-08 05:35:10,Soporte en Sitio N1,Base de datos: Backup. Prioridad P3. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística,25.81,3,5,1,3,6,20
INC-000129,Impresoras,Conectividad,P3,2025-09-04 08:04:34,2025-09-06 22:45:40,Infraestructura N3,Impresoras: Conectividad. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística,62.685,8,3,0,3,8,13
INC-000130,Impresoras,Conectividad,P3,2025-09-07 02:45:34,2025-09-08 19:30:34,Sistemas N2,Impresoras: Conectividad. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas,40.75,2,6,1,3,8,13
INC-000131,Red,VPN,P3,2025-12-13 07:43:34,2025-12-14 17:54:53,Service Desk N1,Red: VPN. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Service Desk N1.,Operaciones,34.18861111111111,7,5,1,3,7,27
INC-000132,Almacenamiento,RAID,P3,2026-01-24 12:33:34,2026-01-26 02:57:17,Redes N2,Almacenamiento: RAID. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Redes N2.,Atención a Clientes,38.39527777777778,12,5,1,3,1,32
INC-000133,Aplicaciones,Actualización,P3,2025-11-08 04:44:34,2025-11-09 05:40:42,Base de Datos N2,Aplicaciones: Actualización. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes,24.935555555555556,4,5,1,3,4,6
INC-000134,Aplicaciones,Errores 500,P3,2026-02-08 06:20:34,2026-02-10 06:04:08,Base de Datos N2,Aplicaciones: Errores 500. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes,47.72611111111111,6,6,1,3,4,8
INC-000135,Impresoras,Atasco,P3,2025-11-03 03:22:34,2025-11-05 04:52:21,Infraestructura N3,Impresoras: Atasco. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Infraestructura N3.,Finanzas,49.49638888888889,3,0,0,3,8,5
INC-000136,Aplicaciones,Actualización,P4,2025-11-27 23:14:34,2025-11-30 23:52:07,Service Desk N1,Aplicaciones: Actualización. Prioridad P4. Usuario de Logística reporta problema. Atendido por Service Desk N1.,Logística,72.62583333333333,23,3,0,4,4,6
INC-000137,Virtualización,Host saturado,P3,2025-08-28 02:19:34,2025-08-29 05:56:12,Infraestructura N3,Virtualización: Host saturado. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística,27.610555555555557,2,3,0,3,0,33
INC-000138,Virtualización,Migración,P3,2026-02-09 06:09:34,2026-02-10 20:57:01,Sistemas N2,Virtualización: Migración. Prioridad P3. Usuario de Logística reporta problema. Atendido por Sistemas N2.,Logística,38.79083333333333,6,0,0,3,0,9
INC-000139,Red,Lentitud,P4,2026-01-02 23:37:34,2026-01-05 12:25:29,Redes N2,Red: Lentitud. Prioridad P4. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing,60.798611111111114,23,4,0,4,7,17
INC-000140,Impresoras,Atasco,P3,2025-12-11 00:43:34,2025-12-12 15:14:30,Aplicaciones N2,Impresoras: Atasco. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Aplicaciones N2.,Finanzas,38.51555555555556,0,3,0,3,8,5
INC-000141,Hardware,Memoria,P3,2025-11-29 12:32:34,2025-12-01 02:07:34,Sistemas N2,Hardware: Memoria. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Sistemas N2.,Marketing,37.583333333333336,12,5,1,3,9,15
INC-000142,Almacenamiento,Rendimiento,P3,2025-11-21 03:00:34,2025-11-22 23:01:24,Infraestructura N3,Almacenamiento: Rendimiento. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Infraestructura N3.,Operaciones,44.013888888888886,3,4,0,3,1,18
INC-000143,Virtualización,Migración,P3,2025-11-29 05:01:34,2025-12-02 00:22:02,Soporte en Sitio N1,Virtualización: Migración. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Soporte en Sitio N1.,Marketing,67.3411111111111,5,5,1,3,0,9
INC-000144,Virtualización,Host saturado,P3,2025-10-30 12:39:34,2025-10-31 21:18:27,Service Desk N1,Virtualización: Host saturado. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Service Desk N1.,Marketing,32.64805555555556,12,3,0,3,0,33
INC-000145,Almacenamiento,Rendimiento,P3,2025-11-11 04:37:34,2025-11-12 20:56:13,Infraestructura N3,Almacenamiento: Rendimiento. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística,40.310833333333335,4,1,0,3,1,18
INC-000146,Virtualización,Snapshots,P2,2025-10-02 10:17:34,2025-10-02 18:01:53,Infraestructura N3,Virtualización: Snapshots. Prioridad P2. Usuario de TI reporta problema. Atendido por Infraestructura N3.,TI,7.738611111111111,10,3,0,2,0,28
INC-000147,Impresoras,Sin tinta,P3,2025-11-04 10:32:34,2025-11-05 23:14:30,Seguridad N2,Impresoras: Sin tinta. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas,36.69888888888889,10,1,0,3,8,19
INC-000148,Impresoras,Controlador,P3,2025-08-24 01:34:34,2025-08-25 06:55:58,Redes N2,Impresoras: Controlador. Prioridad P3. Usuario de Logística reporta problema. Atendido por Redes N2.,Logística,29.356666666666666,1,6,1,3,8,26
INC-000149,Seguridad,Antivirus,P3,2025-12-27 06:02:34,2025-12-29 11:12:28,Infraestructura N3,Seguridad: Antivirus. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Infraestructura N3.,Finanzas,53.165,6,5,1,3,5,10
INC-000150,Hardware,Memoria,P3,2025-12-13 11:18:34,2025-12-15 22:43:58,Redes N2,Hardware: Memoria. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Redes N2.,Finanzas,59.42333333333333,11,5,1,3,9,15
INC-000151,Seguridad,Accesos,P3,2026-02-03 12:36:34,2026-02-06 04:52:57,Soporte en Sitio N1,Seguridad: Accesos. Prioridad P3. Usuario de TI reporta problema. Atendido por Soporte en Sitio N1.,TI,64.27305555555556,12,1,0,3,5,10
INC-000152,Impresoras,Conectividad,P4,2026-01-20 00:17:34,2026-01-24 15:11:51,Infraestructura N3,Impresoras: Conectividad. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas,110.90472222222222,0,1,0,4,8,13
INC-000153,Base de datos,Bloqueos,P2,2025-09-09 11:42:34,2025-09-09 23:48:41,Soporte en Sitio N1,Base de datos: Bloqueos. Prioridad P2. Usuario de Atención a Clientes reporta problema. Atendido por Soporte en Sitio N1.,Atención a Clientes,12.101944444444445,11,1,0,2,6,12
INC-000154,Aplicaciones,Actualización,P3,2025-08-21 23:22:34,2025-08-23 13:19:58,Redes N2,Aplicaciones: Actualización. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing,37.95666666666666,23,3,0,3,4,6
INC-000155,Red,VPN,P3,2025-12-03 01:17:34,2025-12-04 09:18:05,Base de Datos N2,Red: VPN. Prioridad P3. Usuario de TI reporta problema. Atendido por Base de Datos N2.,TI,32.00861111111111,1,2,0,3,7,27
INC-000156,Virtualización,Snapshots,P3,2025-09-28 00:41:34,2025-09-29 18:44:01,Redes N2,Virtualización: Snapshots. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Redes N2.,Operaciones,42.04083333333333,0,6,1,3,0,28
INC-000157,Impresoras,Sin tinta,P3,2025-10-13 06:42:34,2025-10-14 01:26:22,Infraestructura N3,Impresoras: Sin tinta. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Infraestructura N3.,Operaciones,18.73,6,0,0,3,8,19
INC-000158,Base de datos,Backup,P4,2025-12-12 03:45:34,2025-12-17 17:55:53,Sistemas N2,Base de datos: Backup. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas,134.17194444444445,3,4,0,4,6,20
INC-000159,Virtualización,Migración,P3,2025-11-11 08:21:34,2025-11-12 11:43:41,Soporte en Sitio N1,Virtualización: Migración. Prioridad P3. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística,27.36861111111111,8,1,0,3,0,9
INC-000160,Impresoras,Conectividad,P3,2025-10-04 05:56:34,2025-10-05 17:04:58,Infraestructura N3,Impresoras: Conectividad. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Infraestructura N3.,Marketing,35.14,5,5,1,3,8,13
INC-000161,Almacenamiento,Espacio lleno,P4,2026-01-08 04:38:34,2026-01-12 07:47:12,Aplicaciones N2,Almacenamiento: Espacio lleno. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Aplicaciones N2.,Atención a Clientes,99.1438888888889,4,3,0,4,7,30
INC-000162,Base de datos,Tiempos de consulta,P3,2025-10-23 23:38:34,2025-10-26 02:18:37,Service Desk N1,Base de datos: Tiempos de consulta. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Service Desk N1.,Atención a Clientes,50.6675,23,3,0,3,6,22
INC-000163,Red,WiFi,P3,2026-01-17 11:24:34,2026-01-19 00:49:28,Sistemas N2,Red: WiFi. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Sistemas N2.,Recursos Humanos,37.415,11,5,1,3,7,24
INC-000164,Correo,Spam,P2,2026-01-22 00:59:34,2026-01-22 13:55:19,Sistemas N2,Correo: Spam. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Sistemas N2.,Operaciones,12.929166666666667,0,3,0,2,3,25
INC-000165,Red,VPN,P3,2026-01-10 04:48:34,2026-01-11 17:32:29,Infraestructura N3,Red: VPN. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas,36.731944444444444,4,5,1,3,7,27
INC-000166,Hardware,Laptop,P2,2025-11-29 01:14:34,2025-11-29 09:32:04,Sistemas N2,Hardware: Laptop. Prioridad P2. Usuario de TI reporta problema. Atendido por Sistemas N2.,TI,8.291666666666666,1,5,1,2,2,16
INC-000167,Hardware,Disco,P2,2025-10-19 12:32:34,2025-10-20 05:05:58,Sistemas N2,Hardware: Disco. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Sistemas N2.,Operaciones,16.55666666666667,12,6,1,2,2,7
INC-000168,Base de datos,Tiempos de consulta,P2,2025-09-03 01:50:34,2025-09-03 16:36:41,Soporte en Sitio N1,Base de datos: Tiempos de consulta. Prioridad P2. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística,14.768611111111111,1,2,0,2,6,22
INC-000169,Correo,Adjuntos,P3,2025-11-23 23:18:34,2025-11-25 06:57:54,Base de Datos N2,Correo: Adjuntos. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Base de Datos N2.,Finanzas,31.655555555555555,23,6,1,3,3,31
INC-000170,Virtualización,VM caída,P4,2026-02-03 10:45:34,2026-02-08 04:47:20,Infraestructura N3,Virtualización: VM caída. Prioridad P4. Usuario de TI reporta problema. Atendido por Infraestructura N3.,TI,114.02944444444445,10,1,0,4,0,21
INC-000171,Base de datos,Backup,P3,2026-02-03 02:32:34,2026-02-04 21:29:07,Base de Datos N2,Base de datos: Backup. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Base de Datos N2.,Finanzas,42.9425,2,1,0,3,6,20
INC-000172,Red,VPN,P2,2026-01-24 12:31:34,2026-01-25 05:01:26,Aplicaciones N2,Red: VPN. Prioridad P2. Usuario de Finanzas reporta problema. Atendido por Aplicaciones N2.,Finanzas,16.497777777777777,12,5,1,2,7,27
INC-000173,Base de datos,Backup,P2,2025-08-25 23:21:34,2025-08-26 11:35:36,Soporte en Sitio N1,Base de datos: Backup. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones,12.233888888888888,23,0,0,2,6,20
INC-000174,Almacenamiento,Espacio lleno,P4,2025-12-30 01:26:34,2026-01-03 23:51:19,Soporte en Sitio N1,Almacenamiento: Espacio lleno. Prioridad P4. Usuario de Recursos Humanos reporta problema. Atendido por Soporte en Sitio N1.,Recursos Humanos,118.4125,1,1,0,4,7,30
INC-000175,Almacenamiento,RAID,P3,2025-11-29 09:08:34,2025-11-30 21:50:43,Seguridad N2,Almacenamiento: RAID. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Seguridad N2.,Operaciones,36.7025,9,5,1,3,1,32
INC-000176,Almacenamiento,NFS,P3,2026-02-07 04:15:34,2026-02-10 02:02:21,Sistemas N2,Almacenamiento: NFS. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas,69.77972222222222,4,5,1,3,1,34
INC-000177,Almacenamiento,NFS,P3,2025-09-09 09:25:34,2025-09-11 00:46:52,Aplicaciones N2,Almacenamiento: NFS. Prioridad P3. Usuario de TI reporta problema. Atendido por Aplicaciones N2.,TI,39.355,9,1,0,3,1,34
INC-000178,Virtualización,Host saturado,P3,2025-10-24 02:09:34,2025-10-26 08:08:40,Service Desk N1,Virtualización: Host saturado. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Service Desk N1.,Atención a Clientes,53.985,2,4,0,3,0,33
INC-000179,Almacenamiento,Espacio lleno,P4,2025-08-27 11:23:34,2025-09-01 17:16:00,Aplicaciones N2,Almacenamiento: Espacio lleno. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Aplicaciones N2.,Ventas,125.87388888888889,11,2,0,4,7,30
INC-000180,Correo,Spam,P3,2026-01-03 02:39:34,2026-01-05 00:16:18,Aplicaciones N2,Correo: Spam. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Aplicaciones N2.,Finanzas,45.61222222222222,2,5,1,3,3,25
INC-000181,Correo,Spam,P3,2026-01-13 23:19:34,2026-01-14 16:33:29,Base de Datos N2,Correo: Spam. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Base de Datos N2.,Operaciones,17.231944444444444,23,1,0,3,3,25
INC-000182,Hardware,Desktop,P3,2025-09-12 09:57:34,2025-09-13 06:02:36,Sistemas N2,Hardware: Desktop. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Sistemas N2.,Operaciones,20.08388888888889,9,4,0,3,2,29
INC-000183,Red,Lentitud,P4,2025-10-14 08:22:34,2025-10-16 03:32:06,Service Desk N1,Red: Lentitud. Prioridad P4. Usuario de TI reporta problema. Atendido por Service Desk N1.,TI,43.15888888888889,8,1,0,4,7,17
INC-000184,Red,Lentitud,P2,2025-09-16 10:28:34,2025-09-16 19:20:04,Sistemas N2,Red: Lentitud. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas,8.858333333333333,10,1,0,2,7,17
INC-000185,Virtualización,VM caída,P3,2025-12-07 11:25:34,2025-12-08 19:29:52,Soporte en Sitio N1,Virtualización: VM caída. Prioridad P3. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística,32.071666666666665,11,6,1,3,0,21
INC-000186,Virtualización,VM caída,P3,2026-01-18 23:48:34,2026-01-20 20:37:03,Infraestructura N3,Virtualización: VM caída. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Infraestructura N3.,Recursos Humanos,44.808055555555555,23,6,1,3,0,21
INC-000187,Virtualización,Host saturado,P3,2025-08-30 06:56:34,2025-08-31 22:48:47,Infraestructura N3,Virtualización: Host saturado. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas,39.87027777777778,6,5,1,3,0,33
INC-000188,Impresoras,Controlador,P4,2025-12-06 00:59:34,2025-12-10 05:02:41,Soporte en Sitio N1,Impresoras: Controlador. Prioridad P4. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística,100.05194444444444,0,5,1,4,8,26
